Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-13 00:00:00-04:00,139.80840891555962,153.46698304753858,133.3914358600728,150.54759216308594,92727400,0.0,0.0
2020-03-16 00:00:00-04:00,132.6995087823673,141.5619460470006,127.96024061156848,128.35833740234375,87905900,0.0,0.0
2020-03-17 00:00:00-04:00,132.69953439718364,139.8084380256042,127.96026531156994,138.92694091796875,81059800,0.0,0.0
2020-03-18 00:00:00-04:00,130.80381587118453,138.38664577676045,127.97921578102556,133.0786590576172,81593200,0.0,0.0
2020-03-19 00:00:00-04:00,135.32511843712092,142.32027106056546,131.75170483894232,135.26824951171875,85922700,0.0,0.0
2020-03-20 00:00:00-04:00,138.38664247775617,139.4292873501573,128.77540638008531,130.18771362304688,84866200,0.0,0.0
2020-03-23 00:00:00-04:00,129.86538694967555,133.23975714609327,125.60953451141944,128.88909912109375,78975200,0.0,0.0
2020-03-24 00:00:00-04:00,136.25396924994934,141.79891917510017,133.90329612577463,140.6046142578125,82516700,0.0,0.0
2020-03-25 00:00:00-04:00,141.14490110421414,146.28226653788022,136.90799381312664,139.2586669921875,75638200,0.0,0.0
2020-03-26 00:00:00-04:00,140.66144949329478,148.49072843027395,140.63301504617567,147.9694061279297,64568100,0.0,0.0
2020-03-27 00:00:00-04:00,143.83677947196435,146.81303910788503,141.4197499720729,141.8936767578125,57042300,0.0,0.0
2020-03-30 00:00:00-04:00,144.4907998422536,152.22528840805572,142.18750815722464,151.87457275390625,63420300,0.0,0.0
2020-03-31 00:00:00-04:00,151.08785281104335,156.18730963025092,148.39595215161313,149.48599243164062,77927200,0.0,0.0
2020-04-01 00:00:00-04:00,145.02161349129338,149.5239184853041,142.9552994047509,144.1780242919922,57969900,0.0,0.0
2020-04-02 00:00:00-04:00,143.94104566900393,147.3722710107029,142.51926529474,147.1637420654297,49630700,0.0,0.0
2020-04-03 00:00:00-04:00,147.01209719751583,149.1732022198361,144.25383978691568,145.80831909179688,41243300,0.0,0.0
2020-04-06 00:00:00-04:00,151.95989162657898,157.8176197600713,149.3627676322206,156.65176391601562,67111700,0.0,0.0
2020-04-07 00:00:00-04:00,160.74648241184053,161.13510584413748,154.74656761748417,154.96458435058594,62769000,0.0,0.0
2020-04-08 00:00:00-04:00,157.03090807928612,157.97876170284414,154.97406745173703,156.51907348632812,48318200,0.0,0.0
2020-04-09 00:00:00-04:00,157.6849625327283,158.64228968699842,154.81296660681633,156.52857971191406,51385100,0.0,0.0
2020-04-13 00:00:00-04:00,155.7797730783277,156.9361558362128,153.83666995479288,156.8792724609375,41905300,0.0,0.0
2020-04-14 00:00:00-04:00,160.18722745338187,164.68953118358047,159.23937403649794,164.6421356201172,52874300,0.0,0.0
2020-04-15 00:00:00-04:00,162.272581357412,164.51900488783903,160.41479585201768,162.91712951660156,40940800,0.0,0.0
2020-04-16 00:00:00-04:00,165.21091903796932,168.0355192918761,163.88391504970426,167.8080291748047,50479600,0.0,0.0
2020-04-17 00:00:00-04:00,170.13971403013997,170.6136408101682,166.6990009789437,169.28665161132812,52765600,0.0,0.0
2020-04-20 00:00:00-04:00,167.41941173715273,169.42885704991627,165.86493217267332,165.9312744140625,36669600,0.0,0.0
2020-04-21 00:00:00-04:00,164.4526666146584,164.6138000567487,157.448026234783,159.06886291503906,56203700,0.0,0.0
2020-04-22 00:00:00-04:00,162.45267007355434,164.92656918992733,161.91240090219344,164.4716033935547,34620200,0.0,0.0
2020-04-23 00:00:00-04:00,165.0308078621168,165.93126598218663,161.99767892251862,162.4810791015625,32790800,0.0,0.0
2020-04-24 00:00:00-04:00,163.08772995889328,165.4573645670676,161.80813594834027,165.44789123535156,34277600,0.0,0.0
2020-04-27 00:00:00-04:00,167.38149548370984,167.67532784131654,164.26306291230537,164.9739532470703,33194400,0.0,0.0
2020-04-28 00:00:00-04:00,166.4335939486019,166.50942396479073,160.55690509338584,160.9550018310547,34392700,0.0,0.0
2020-04-29 00:00:00-04:00,164.18718760925833,168.41460620185836,162.91706736578456,168.17764282226562,51286600,0.0,0.0
2020-04-30 00:00:00-04:00,170.613666224283,170.99280191954153,167.0402537209176,169.8648681640625,53875900,0.0,0.0
2020-05-01 00:00:00-04:00,166.63265266160045,169.3245532026523,164.93598675176287,165.466796875,39370500,0.0,0.0
2020-05-04 00:00:00-04:00,165.3909752711956,169.66578968159777,164.7369539912882,169.51412963867188,30372900,0.0,0.0
2020-05-05 00:00:00-04:00,171.20134645843928,174.0733422773213,170.51889057443753,171.33404541015625,36839200,0.0,0.0
2020-05-06 00:00:00-04:00,172.58517466921734,174.59461955013938,172.15864346792125,173.02117919921875,32139300,0.0,0.0
2020-05-07 00:00:00-04:00,174.5662243197236,174.92641337480944,173.05914032044407,174.0259552001953,28316000,0.0,0.0
2020-05-08 00:00:00-04:00,175.33395002920838,175.35291115035147,173.79843186786684,175.04959106445312,30877800,0.0,0.0
2020-05-11 00:00:00-04:00,173.5994365384745,177.73208013382308,173.3150919380743,177.0022430419922,30892700,0.0,0.0
2020-05-12 00:00:00-04:00,177.05903642458475,177.28651200785853,172.79369568104167,172.99273681640625,32038200,0.0,0.0
2020-05-13 00:00:00-04:00,173.0307178333135,174.45249856413267,167.3341071154464,170.37672424316406,44711500,0.0,0.0
2020-05-14 00:00:00-04:00,168.28192504750183,171.26767262333027,166.51891673874835,171.1160125732422,41873900,0.0,0.0
2020-05-15 00:00:00-04:00,169.72268077345782,177.30551035404773,167.77010447055184,173.60888671875,46610400,0.0,0.0
2020-05-18 00:00:00-04:00,176.06383283345417,176.49036412535662,174.36718099656215,175.26763916015625,35264500,0.0,0.0
2020-05-19 00:00:00-04:00,175.38135636493746,176.86949350940563,173.9216681354789,174.0543670654297,26799100,0.0,0.0
2020-05-20 00:00:00-04:00,175.66073302552329,176.6492545653056,174.83380817279541,176.46865844726562,31261300,0.51,0.0
2020-05-21 00:00:00-04:00,176.22150304446987,177.42863394594616,174.21596102062003,174.34902954101562,29119500,0.0,0.0
2020-05-22 00:00:00-04:00,174.12091369625077,175.32804455149363,173.50308419399207,174.42506408691406,20826900,0.0,0.0
2020-05-26 00:00:00-04:00,177.11495937941368,177.26704182371978,172.13438260711965,172.58111572265625,36073600,0.0,0.0
2020-05-27 00:00:00-04:00,171.27893938264498,172.980331004467,167.85717121330865,172.80923461914062,39517100,0.0,0.0
2020-05-28 00:00:00-04:00,171.792195219223,175.03336693369795,171.45001698942932,172.4195098876953,33810200,0.0,0.0
2020-05-29 00:00:00-04:00,173.68368727702386,175.14745550760477,171.47854971997998,174.17794799804688,42130400,0.0,0.0
2020-06-01 00:00:00-04:00,173.50306582205417,173.94029918509904,172.47654567180405,173.77871704101562,22622400,0.0,0.0
2020-06-02 00:00:00-04:00,175.12840818262552,175.84127822950188,172.3719831360549,175.7557373046875,30794600,0.0,0.0
2020-06-03 00:00:00-04:00,175.6702420116775,176.73479025045705,174.49162467347008,176.18350219726562,27311000,0.0,0.0
2020-06-04 00:00:00-04:00,175.1759741448824,176.63972791378023,173.27498693658933,173.86428833007812,28761800,0.0,0.0
2020-06-05 00:00:00-04:00,173.5791261393768,178.43614872306114,172.99932449815253,177.93238830566406,39893600,0.0,0.0
2020-06-08 00:00:00-04:00,176.73475027225717,179.21553869876203,175.3090101306654,179.03494262695312,33211600,0.0,0.0
2020-06-09 00:00:00-04:00,178.6927498162393,181.25907896079704,177.98937951595948,180.4036407470703,29783900,0.0,0.0
2020-06-10 00:00:00-04:00,181.66782874345716,188.69197518428444,181.55375966025008,187.0951385498047,43872300,0.0,0.0
2020-06-11 00:00:00-04:00,183.5687858589512,186.06857351440414,176.85830510903045,177.04840087890625,52854700,0.0,0.0
2020-06-12 00:00:00-04:00,181.10703377682555,182.22862370226562,176.0123877928457,178.44566345214844,43373600,0.0,0.0
2020-06-15 00:00:00-04:00,175.44210537773787,181.37319049220972,174.90031707971195,179.5862579345703,32770200,0.0,0.0
2020-06-16 00:00:00-04:00,183.3407021258186,185.89753212160974,181.98150329725257,183.98704528808594,42556700,0.0,0.0
2020-06-17 00:00:00-04:00,185.37472372472914,186.60086831332674,184.1010660695818,184.62384033203125,25687800,0.0,0.0
2020-06-18 00:00:00-04:00,184.39572415045265,186.76245799607426,184.39572415045265,186.6008758544922,23061600,0.0,0.0
2020-06-19 00:00:00-04:00,188.75851552523656,189.42385812687283,184.74743147959663,185.4888153076172,44441100,0.0,0.0
2020-06-22 00:00:00-04:00,186.09708562146938,190.8210387060191,185.5648116688515,190.6404571533203,32818900,0.0,0.0
2020-06-23 00:00:00-04:00,192.0852512006235,193.85316990489886,191.45792193382675,191.91416931152344,30917400,0.0,0.0
2020-06-24 00:00:00-04:00,191.61948849260602,193.18779690970953,186.82899330343227,188.04562377929688,36740600,0.0,0.0
2020-06-25 00:00:00-04:00,188.00761269061277,190.6784970410009,185.79296114833386,190.42185974121094,27803900,0.0,0.0
2020-06-26 00:00:00-04:00,189.8420850773338,189.9941675360762,185.23219976083442,186.61041259765625,54675800,0.0,0.0
2020-06-29 00:00:00-04:00,186.08762003729692,188.7014772152176,183.9680235503295,188.61593627929688,26701600,0.0,0.0
2020-06-30 00:00:00-04:00,188.08363804294686,194.28084454907003,187.9505695474995,193.43490600585938,34310300,0.0,0.0
2020-07-01 00:00:00-04:00,193.083257178087,196.1343478236479,191.78108566908128,194.56602478027344,32061200,0.0,0.0
2020-07-02 00:00:00-04:00,195.49746395135764,197.72162939796362,194.8511354393264,196.0487518310547,29315800,0.0,0.0
2020-07-06 00:00:00-04:00,198.49154856739926,200.6776863993689,197.78817819437523,200.2689666748047,31897600,0.0,0.0
2020-07-07 00:00:00-04:00,200.0313599594094,204.0424438056839,197.6931540036791,197.94027709960938,33600700,0.0,0.0
2020-07-08 00:00:00-04:00,199.67017648667414,202.70223856853215,198.35849081572363,202.2935333251953,33600000,0.0,0.0
2020-07-09 00:00:00-04:00,205.6202337790769,205.66776134855445,201.00083539138876,203.70974731445312,33121700,0.0,0.0
2020-07-10 00:00:00-04:00,203.04442188603093,203.48165528840798,200.63017471738777,203.09194946289062,26177600,0.0,0.0
2020-07-13 00:00:00-04:00,203.86179343274316,205.11645151657413,196.27686116396254,196.8186492919922,38135600,0.0,0.0
2020-07-14 00:00:00-04:00,195.92522739229784,198.51057084084894,192.02819828875812,198.0353240966797,37591800,0.0,0.0
2020-07-15 00:00:00-04:00,199.18544654450756,200.86782436233148,194.87971147955062,197.74069213867188,32179400,0.0,0.0
2020-07-16 00:00:00-04:00,195.23137241106915,195.51652338118896,192.2943507766109,193.82464599609375,29940700,0.0,0.0
2020-07-17 00:00:00-04:00,194.34744788312085,194.88922175003796,191.4199255484645,192.83616638183594,31635300,0.0,0.0
2020-07-20 00:00:00-04:00,194.85117236676646,201.78977799074687,192.95968503330636,201.1244354248047,36884800,0.0,0.0
2020-07-21 00:00:00-04:00,203.08245412639516,203.34859115848997,197.73117083168316,198.41552734375,37990400,0.0,0.0
2020-07-22 00:00:00-04:00,198.84322189432683,201.78975731740158,198.07332453951392,201.26698303222656,49605700,0.0,0.0
2020-07-23 00:00:00-04:00,196.932773972612,200.47811108769793,192.14227804181618,192.51296997070312,67457000,0.0,0.0
2020-07-24 00:00:00-04:00,190.4978964459514,192.81710279590382,187.73195701203042,191.33433532714844,39827000,0.0,0.0
2020-07-27 00:00:00-04:00,191.49589312385507,193.87212645839105,190.91609161009322,193.75807189941406,30160900,0.0,0.0
2020-07-28 00:00:00-04:00,193.52997313063014,194.56600751672175,191.75255500922717,192.01869201660156,23251400,0.0,0.0
2020-07-29 00:00:00-04:00,192.4749199448213,194.51847502189628,192.00917294201005,193.9576873779297,19632600,0.0,0.0
2020-07-30 00:00:00-04:00,191.04920798725416,194.33792212812435,189.69000914080848,193.80563354492188,25079600,0.0,0.0
2020-07-31 00:00:00-04:00,194.28083994092853,194.94619690576195,189.15768123265423,194.8606414794922,51044000,0.0,0.0
2020-08-03 00:00:00-04:00,201.04840274562122,206.86541871701198,200.02186795595566,205.8198699951172,78983000,0.0,0.0
2020-08-04 00:00:00-04:00,203.56719761461736,204.1374995340673,199.89829200805272,202.7307586669922,49280100,0.0,0.0
2020-08-05 00:00:00-04:00,204.26104567065477,204.3561008212258,201.09591510463036,202.39808654785156,28806400,0.0,0.0
2020-08-06 00:00:00-04:00,201.82774893876717,205.65823587424393,201.07686559428785,205.6392364501953,32656800,0.0,0.0
2020-08-07 00:00:00-04:00,204.2134944476352,205.02140506303672,200.48754789134983,201.9608154296875,27820400,0.0,0.0
2020-08-10 00:00:00-04:00,201.19096322321653,201.39057324547656,196.13434519873215,197.94027709960938,36716500,0.0,0.0
2020-08-11 00:00:00-04:00,196.9042350854853,197.36996761393385,193.08324719054212,193.31137084960938,36446500,0.0,0.0
2020-08-12 00:00:00-04:00,195.12680683296387,199.86977468236574,194.61354671761342,198.833740234375,28013100,0.0,0.0
2020-08-13 00:00:00-04:00,199.07136664712925,200.88681276479966,197.845221875211,198.3679962158203,22588900,0.0,0.0
2020-08-14 00:00:00-04:00,198.42499120038235,199.2139024398772,197.2368744848861,198.5580596923828,17958900,0.0,0.0
2020-08-17 00:00:00-04:00,199.2234376356791,200.73471877613036,198.57709453262723,199.86976623535156,20184800,0.0,0.0
2020-08-18 00:00:00-04:00,200.1073564618263,201.84676096881321,198.85271282768738,201.01983642578125,21336200,0.0,0.0
2020-08-19 00:00:00-04:00,201.50579719810975,202.08700035706565,199.37153987670285,199.80029296875,27627600,0.51,0.0
2020-08-20 00:00:00-04:00,199.64784525904383,204.85009118082817,199.04759673846627,204.44992065429688,26981500,0.0,0.0
2020-08-21 00:00:00-04:00,203.76391835685175,206.0410886510413,202.8016045176839,202.9635772705078,36249300,0.0,0.0
2020-08-24 00:00:00-04:00,204.65000551578154,205.34555352569097,202.4014178114079,203.60194396972656,25460100,0.0,0.0
2020-08-25 00:00:00-04:00,203.03981539454313,206.38410735274064,203.03981539454313,206.25071716308594,23043700,0.0,0.0
2020-08-26 00:00:00-04:00,207.59413086494803,211.6053732804045,207.09867541897606,210.70974731445312,39600800,0.0,0.0
2020-08-27 00:00:00-04:00,212.36760613351487,220.2376553277193,209.04235998516526,215.88340759277344,57602200,0.0,0.0
2020-08-28 00:00:00-04:00,217.40789128020305,219.75176405329466,215.8834340675416,218.1034393310547,26292900,0.0,0.0
2020-08-31 00:00:00-04:00,216.28358445756368,217.90332645550527,213.7205740160353,214.8829803466797,28774200,0.0,0.0
2020-09-01 00:00:00-04:00,214.86389577585308,216.71231266436743,213.83487973879033,216.5408172607422,25725500,0.0,0.0
2020-09-02 00:00:00-04:00,217.20777104208625,221.8669185708631,216.6170452591316,220.7140350341797,34080800,0.0,0.0
2020-09-03 00:00:00-04:00,218.44646255713243,218.4845678117185,204.81202155908042,207.0415496826172,58400300,0.0,0.0
2020-09-04 00:00:00-04:00,204.94539163590494,208.05148569437216,195.5032274145481,204.13551330566406,59664100,0.0,0.0
2020-09-08 00:00:00-04:00,196.75138131717694,200.11473306475375,192.65437628036617,193.09266662597656,52924300,0.0,0.0
2020-09-09 00:00:00-04:00,197.79944426823292,204.697642740119,196.9419235287555,201.3152313232422,45679000,0.0,0.0
2020-09-10 00:00:00-04:00,203.32560902386254,204.60236011002283,194.47418635865475,195.67469787597656,35461500,0.0,0.0
2020-09-11 00:00:00-04:00,197.4183414729298,198.78084050234108,191.73971383980165,194.3979949951172,33620100,0.0,0.0
2020-09-14 00:00:00-04:00,194.59809605561162,199.32393265789574,194.39800349010872,195.71286010742188,30375800,0.0,0.0
2020-09-15 00:00:00-04:00,198.58071594176965,199.87651239728032,197.16105199306432,198.92372131347656,21823900,0.0,0.0
2020-09-16 00:00:00-04:00,200.67689773691774,200.70548031266912,194.97920986822862,195.36985778808594,26328100,0.0,0.0
2020-09-17 00:00:00-04:00,190.60585800070598,194.6838026501684,190.5201102929385,193.33084106445312,34011300,0.0,0.0
2020-09-18 00:00:00-04:00,193.22605507235494,194.03591885589844,186.9852699078693,190.92982482910156,55225300,0.0,0.0
2020-09-21 00:00:00-04:00,187.88092293350988,193.14033509673578,187.109164289571,192.9783477783203,39839700,0.0,0.0
2020-09-22 00:00:00-04:00,195.37935717841205,198.27585050912126,192.54004353083127,197.62794494628906,33517100,0.0,0.0
2020-09-23 00:00:00-04:00,198.08527768743798,198.27584755147745,190.58681585985815,191.12037658691406,30803800,0.0,0.0
2020-09-24 00:00:00-04:00,190.41532195894766,195.86528863786586,189.79599897271996,193.59764099121094,31202500,0.0,0.0
2020-09-25 00:00:00-04:00,193.94062649521072,199.17144019967697,192.97829820351433,198.00904846191406,29437300,0.0,0.0
2020-09-28 00:00:00-04:00,200.92460337616922,202.53482275392867,198.23772534118714,199.55258178710938,32004900,0.0,0.0
2020-09-29 00:00:00-04:00,199.4668235840097,200.1528343424677,197.04672603654993,197.47547912597656,24221900,0.0,0.0
2020-09-30 00:00:00-04:00,197.9232957386492,201.97265800789293,196.78947197711074,200.4005584716797,33829100,0.0,0.0
2020-10-01 00:00:00-04:00,203.4113969587429,203.8877925550821,201.34384181524362,202.43002319335938,27158400,0.0,0.0
2020-10-02 00:00:00-04:00,198.18057395365662,201.02942493807893,195.83670115325253,196.45602416992188,33154800,0.0,0.0
2020-10-05 00:00:00-04:00,197.4374031029824,200.47680950300756,197.20872797016887,200.44822692871094,21331600,0.0,0.0
2020-10-06 00:00:00-04:00,198.9618808579041,200.25766303391924,195.1507157610848,196.1892547607422,28554300,0.0,0.0
2020-10-07 00:00:00-04:00,197.28492832718817,200.1909441707046,196.96098283340308,199.92416381835938,25681100,0.0,0.0
2020-10-08 00:00:00-04:00,200.57206106834602,201.21996661458442,198.48546064844754,200.63876342773438,19925800,0.0,0.0
2020-10-09 00:00:00-04:00,201.25807145801653,205.6694991548574,201.25807145801653,205.62185668945312,26458000,0.0,0.0
2020-10-12 00:00:00-04:00,208.46121205395303,213.29187115337012,206.5746892609081,210.947998046875,40461400,0.0,0.0
2020-10-13 00:00:00-04:00,212.20567535390106,214.57813087839702,210.02377517799457,212.3390655517578,28950800,0.0,0.0
2020-10-14 00:00:00-04:00,212.47242892410338,213.634835303714,208.78513178296774,210.43345642089844,23421700,0.0,0.0
2020-10-15 00:00:00-04:00,206.8509270041403,209.95702035655543,205.81237378958647,209.29006958007812,22733100,0.0,0.0
2020-10-16 00:00:00-04:00,209.75692785439398,211.79589996444545,208.96612413699438,209.29006958007812,26057900,0.0,0.0
2020-10-19 00:00:00-04:00,210.01420477058122,211.8054566248075,203.6305075437447,204.10690307617188,27625800,0.0,0.0
2020-10-20 00:00:00-04:00,205.61236606019617,207.10824084566272,203.03029523259008,204.5166473388672,22753500,0.0,0.0
2020-10-21 00:00:00-04:00,203.05886431483884,206.67947393271433,203.05886431483884,204.65956115722656,22724900,0.0,0.0
2020-10-22 00:00:00-04:00,203.83061434447285,205.86006425184692,201.70589404020626,204.74530029296875,22351500,0.0,0.0
2020-10-23 00:00:00-04:00,204.87871752625654,206.06970668294008,203.09700240015934,206.02206420898438,18879600,0.0,0.0
2020-10-26 00:00:00-04:00,203.7544421186856,206.12688334667632,198.27589169201258,200.16241455078125,37111600,0.0,0.0
2020-10-27 00:00:00-04:00,201.60107197312493,204.5356704020045,200.400560381581,203.18270874023438,36700300,0.0,0.0
2020-10-28 00:00:00-04:00,197.86615845641646,198.9809224817039,192.559118718675,193.11172485351562,51195600,0.0,0.0
2020-10-29 00:00:00-04:00,194.43612665395665,197.57080361928288,193.76916111634387,195.05543518066406,31432600,0.0,0.0
2020-10-30 00:00:00-04:00,193.8929947937588,194.64569338891974,190.19616056013263,192.91162109375,36953700,0.0,0.0
2020-11-02 00:00:00-05:00,194.64570661719011,195.58897513304893,190.67256908298938,192.7782440185547,30842200,0.0,0.0
2020-11-03 00:00:00-05:00,194.26460898474699,198.29491193475644,193.5309556454268,196.6846923828125,27512000,0.0,0.0
2020-11-04 00:00:00-05:00,203.91635870169142,208.01336340786992,202.391887100831,206.17446899414062,42311800,0.0,0.0
2020-11-05 00:00:00-05:00,211.55774456042553,213.5395519346152,210.7097610023845,212.7487335205078,36080100,0.0,0.0
2020-11-06 00:00:00-05:00,211.76735056508159,213.76821774632472,207.73704817031117,213.15843200683594,25231900,0.0,0.0
2020-11-09 00:00:00-05:00,213.84443666623005,217.35070093341986,207.59412938058674,208.08004760742188,44395000,0.0,0.0
2020-11-10 00:00:00-05:00,204.37369285917435,206.27927507697552,199.81935252170467,201.04844665527344,44045100,0.0,0.0
2020-11-11 00:00:00-05:00,202.3633349460173,207.7465997447503,202.18230228063123,206.3269500732422,29440800,0.0,0.0
2020-11-12 00:00:00-05:00,206.95580810306,208.76610578771405,204.33563198459447,205.2693634033203,21593900,0.0,0.0
2020-11-13 00:00:00-05:00,206.14587499770434,207.15583119845917,204.04973756653277,206.28878784179688,18621100,0.0,0.0
2020-11-16 00:00:00-05:00,204.72623524216695,207.4607558021883,204.3927670537816,206.97482299804688,24953300,0.0,0.0
2020-11-17 00:00:00-05:00,205.89816337677536,207.40356052717445,203.9735212760541,204.33558654785156,24154100,0.0,0.0
2020-11-18 00:00:00-05:00,204.09676961168395,205.54880785492185,201.498391524417,201.64169311523438,28372800,0.56,0.0
2020-11-19 00:00:00-05:00,201.9282623804157,203.50447769292882,200.5430866843581,202.9217529296875,24792700,0.0,0.0
2020-11-20 00:00:00-05:00,202.71159322047438,203.75285098407457,200.60996790062518,200.98252868652344,22843100,0.0,0.0
2020-11-23 00:00:00-05:00,201.51752441576778,202.79760381204372,198.85228360850653,200.715087890625,25683500,0.0,0.0
2020-11-24 00:00:00-05:00,200.21831990991032,204.66995462675723,199.5209654528128,204.29739379882812,33979700,0.0,0.0
2020-11-25 00:00:00-05:00,205.49147460908594,205.6634190108347,202.95997374000245,204.30691528320312,21012900,0.0,0.0
