Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,66.86783552352698,67.8730239868164,66.77262179859589,67.8730239868164,27278000,0.0,0.0
2020-01-03 00:00:00-05:00,66.84751358265558,68.12445823826381,66.81378810886194,67.5179672241211,23408000,0.0,0.0
2020-01-06 00:00:00-05:00,67.02751070483214,69.34287723228258,66.99627473144326,69.31758880615234,46768000,0.0,0.0
2020-01-07 00:00:00-05:00,69.44900962487809,69.59976407326137,69.00765768436452,69.18370056152344,34330000,0.0,0.0
2020-01-08 00:00:00-05:00,69.16931937572167,70.01384094895226,69.06071987013958,69.67613220214844,35314000,0.0,0.0
2020-01-09 00:00:00-05:00,70.51369507317621,70.84842998736566,69.93250016192401,70.40757751464844,33200000,0.0,0.0
2020-01-10 00:00:00-05:00,70.887623572567,71.15888019723822,70.39816911178163,70.8623275756836,26258000,0.0,0.0
2020-01-13 00:00:00-05:00,71.17423856104631,71.48318564833806,70.68429232295442,71.41128540039062,30730000,0.0,0.0
2020-01-14 00:00:00-05:00,71.40980906115557,71.54023138512193,70.8033180140317,70.94316864013672,26076000,0.0,0.0
2020-01-15 00:00:00-05:00,71.06366724106702,71.44848723259247,70.99622386006052,71.37013244628906,21550000,0.0,0.0
2020-01-16 00:00:00-05:00,71.68007680482995,71.94042961571901,71.40981141271426,71.91365051269531,26080000,0.0,0.0
2020-01-17 00:00:00-05:00,72.52756636187075,73.42068229124506,72.23052189077428,73.3696060180664,52424000,0.0,0.0
2020-01-21 00:00:00-05:00,73.34380799940449,73.88335497384024,72.90791179429193,73.5049819946289,48930000,0.0,0.0
2020-01-22 00:00:00-05:00,73.87591692725086,74.41396566579424,73.5253143022731,73.58531188964844,28458000,0.0,0.0
2020-01-23 00:00:00-05:00,73.76780967939291,74.06287159574599,73.4092694223647,73.6259765625,26650000,0.0,0.0
2020-01-24 00:00:00-05:00,74.02914675123824,74.097581382054,72.559292859008,72.70757293701172,29786000,0.0,0.0
2020-01-27 00:00:00-05:00,70.99026646132236,71.24019965615449,70.3931962623692,70.99968719482422,34132000,0.0,0.0
2020-01-28 00:00:00-05:00,71.49609068205544,72.14373782775851,70.93175461327948,71.93050384521484,29724000,0.0,0.0
2020-01-29 00:00:00-05:00,72.32522164792377,72.60689777918915,71.67708278899732,72.23794555664062,21566000,0.0,0.0
2020-01-30 00:00:00-05:00,71.3155792213507,72.1660483074748,71.16185099783613,72.11646270751953,27110000,0.0,0.0
2020-01-31 00:00:00-05:00,72.79136985685548,72.88112787586384,70.76809153712954,71.05175018310547,43822000,0.0,0.0
2020-02-03 00:00:00-05:00,72.4834173068673,73.70581988228172,72.23348411673724,73.52233123779297,71636000,0.0,0.0
2020-02-04 00:00:00-05:00,72.12835081014188,72.76557823057527,70.51865409884083,71.67807006835938,95880000,0.0,0.0
2020-02-05 00:00:00-05:00,72.58061715621994,72.62871964997271,70.89802869966074,71.7098159790039,36376000,0.0,0.0
2020-02-06 00:00:00-05:00,72.00388927199774,73.4707694622342,71.92950709001718,73.19355773925781,37822000,0.0,0.0
2020-02-07 00:00:00-05:00,72.76807109346798,73.65374870960305,72.66988358975605,73.3492660522461,28360000,0.0,0.0
2020-02-10 00:00:00-05:00,73.25603845469743,74.82556289282728,73.15536902814524,74.81465148925781,38302000,0.0,0.0
2020-02-11 00:00:00-05:00,75.04327053759313,75.86696810584262,74.65547678552417,74.88408660888672,34852000,0.0,0.0
2020-02-12 00:00:00-05:00,75.17171334002595,75.39189369571822,74.81516311800998,75.30908203125,31042000,0.0,0.0
2020-02-13 00:00:00-05:00,74.88110442539049,75.67206769006663,74.58356058636251,75.0492172241211,22914000,0.0,0.0
2020-02-14 00:00:00-05:00,75.1057482210196,75.37948673334321,74.66042372612603,75.31402587890625,23198000,0.0,0.0
2020-02-18 00:00:00-05:00,75.09633617170891,75.90068528400265,74.93119712969819,75.3492431640625,25642000,0.0,0.0
2020-02-19 00:00:00-05:00,75.73406088600595,75.90961191518042,75.42561318763357,75.61851501464844,22746000,0.0,0.0
2020-02-20 00:00:00-05:00,75.32790743593482,75.72760378166284,74.5964499569271,75.22773742675781,25962000,0.0,0.0
2020-02-21 00:00:00-05:00,74.6123152432985,74.92820867419994,73.31851194016726,73.56497192382812,42520000,0.0,0.0
2020-02-24 00:00:00-05:00,70.56924919541633,71.23028967425653,69.76291752799771,70.41105651855469,49560000,0.0,0.0
2020-02-25 00:00:00-05:00,70.96348339912412,71.25358143993788,68.45521513612178,68.74779510498047,51580000,0.0,0.0
2020-02-26 00:00:00-05:00,69.17725154343258,70.10409286099708,68.26330414608108,68.95359802246094,49776000,0.0,0.0
2020-02-27 00:00:00-05:00,67.3999329583381,67.90872819863856,65.17333330002323,65.20854187011719,62290000,0.0,0.0
2020-02-28 00:00:00-05:00,63.19321175186874,66.57228162159925,62.890711592468215,66.4135971069336,80198000,0.0,0.0
2020-03-02 00:00:00-05:00,67.0156136346648,68.80481891518373,65.7168464160506,68.74779510498047,55430000,0.0,0.0
2020-03-03 00:00:00-05:00,69.31114862306558,69.83233844511692,65.9171948251204,66.33772277832031,56602000,0.0,0.0
2020-03-04 00:00:00-05:00,67.39101599549596,68.57225502928063,66.30201692418471,68.51374053955078,47598000,0.0,0.0
2020-03-05 00:00:00-05:00,66.72599709750645,67.12669225673191,64.5484988050263,65.1991195678711,54380000,0.0,0.0
2020-03-06 00:00:00-05:00,62.9769971984103,64.6035493381855,62.34521781036266,64.25592803955078,64640000,0.0,0.0
2020-03-09 00:00:00-04:00,59.754129850992335,62.12305079959445,59.41096545267935,60.29119110107422,69252000,0.0,0.0
2020-03-10 00:00:00-04:00,62.20537812329449,63.26958060641454,60.227720041786434,63.23585891723633,54872000,0.0,0.0
2020-03-11 00:00:00-04:00,61.901881557171805,62.331330808488026,59.06879454018304,60.0486946105957,54732000,0.0,0.0
2020-03-12 00:00:00-04:00,55.67088167650658,58.95027701384307,54.96918076424431,55.121917724609375,94326000,0.0,0.0
2020-03-13 00:00:00-04:00,58.26791891565671,60.2222672728443,55.15861501655473,60.2158203125,79400000,0.0,0.0
2020-03-16 00:00:00-04:00,54.03390255341104,56.80400657751048,52.91663770594886,53.21021270751953,96520000,0.0,0.0
2020-03-17 00:00:00-04:00,54.08498798539528,55.83849297321683,52.02501404698684,55.44474792480469,83194000,0.0,0.0
2020-03-18 00:00:00-04:00,52.56257466439651,54.79660911099285,51.42497370415476,54.112266540527344,93044000,0.0,0.0
2020-03-19 00:00:00-04:00,53.964983044434405,57.15809373620562,52.34487397039444,55.127872467041016,74064000,0.0,0.0
2020-03-20 00:00:00-04:00,56.08148743290861,56.45738229776542,52.669687167629704,52.97268295288086,82878000,0.0,0.0
2020-03-23 00:00:00-04:00,52.38554127788224,52.90822182283895,50.03000942232172,52.27445983886719,83672000,0.0,0.0
2020-03-24 00:00:00-04:00,54.7465237525493,56.20199314271335,53.87621437902263,56.037353515625,72468000,0.0,0.0
2020-03-25 00:00:00-04:00,55.76807440928379,56.838723734721434,53.70661363639943,54.629486083984375,90324000,0.0,0.0
2020-03-26 00:00:00-04:00,55.279116700352446,58.093854072789966,54.153917901971255,57.66936111450195,76562000,0.0,0.0
